Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
3695,Airport,,No Cars Available,13-07-2016 19:43,
3709,Airport,,No Cars Available,13-07-2016 19:44,
3708,Airport,,No Cars Available,13-07-2016 19:45,
3699,Airport,,No Cars Available,13-07-2016 19:45,
3691,Airport,,No Cars Available,13-07-2016 19:46,
3701,Airport,291,Trip Completed,13-07-2016 19:46,13-07-2016 20:51
3711,Airport,165,Trip Completed,13-07-2016 19:47,13-07-2016 20:46
3705,Airport,,No Cars Available,13-07-2016 19:47,
3704,Airport,263,Cancelled,13-07-2016 19:47,
3707,Airport,,No Cars Available,13-07-2016 19:48,
3706,Airport,,No Cars Available,13-07-2016 19:49,
3697,Airport,136,Cancelled,13-07-2016 19:49,
3702,Airport,,No Cars Available,13-07-2016 19:50,
3700,Airport,,No Cars Available,13-07-2016 19:50,
3712,Airport,,No Cars Available,13-07-2016 19:51,
3698,Airport,,No Cars Available,13-07-2016 19:51,
3710,Airport,,No Cars Available,13-07-2016 19:51,
3714,Airport,,No Cars Available,13-07-2016 19:53,
3720,Airport,,No Cars Available,13-07-2016 19:55,
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016 20:47
3722,Airport,4,Trip Completed,13-07-2016 19:57,13-07-2016 20:32
3719,Airport,,No Cars Available,13-07-2016 19:58,
3717,Airport,,No Cars Available,13-07-2016 19:58,
3715,Airport,,No Cars Available,13-07-2016 19:59,
3713,Airport,,No Cars Available,13-07-2016 19:59,
3725,City,274,Trip Completed,13-07-2016 20:00,13-07-2016 21:13
3716,Airport,,No Cars Available,13-07-2016 20:01,
3728,Airport,84,Trip Completed,13-07-2016 20:03,13-07-2016 21:16
3723,Airport,103,Trip Completed,13-07-2016 20:03,13-07-2016 20:57
3726,Airport,,No Cars Available,13-07-2016 20:04,
3724,Airport,,No Cars Available,13-07-2016 20:04,
3721,Airport,,No Cars Available,13-07-2016 20:04,
3729,Airport,,No Cars Available,13-07-2016 20:05,
3727,Airport,53,Cancelled,13-07-2016 20:05,
3731,Airport,,No Cars Available,13-07-2016 20:06,
3733,Airport,,No Cars Available,13-07-2016 20:10,
3730,Airport,,No Cars Available,13-07-2016 20:11,
3735,Airport,,No Cars Available,13-07-2016 20:11,
3734,Airport,,No Cars Available,13-07-2016 20:12,
3741,Airport,168,Trip Completed,13-07-2016 20:14,13-07-2016 21:21
3738,Airport,30,Trip Completed,13-07-2016 20:15,13-07-2016 20:55
3737,Airport,,No Cars Available,13-07-2016 20:19,
3743,Airport,171,Trip Completed,13-07-2016 20:19,13-07-2016 21:10
3736,Airport,,No Cars Available,13-07-2016 20:20,
3739,Airport,52,Trip Completed,13-07-2016 20:21,13-07-2016 21:06
3740,Airport,69,Trip Completed,13-07-2016 20:22,13-07-2016 20:55
3746,Airport,,No Cars Available,13-07-2016 20:22,
3748,City,293,Trip Completed,13-07-2016 20:23,13-07-2016 21:26
3742,Airport,27,Trip Completed,13-07-2016 20:24,13-07-2016 20:48
3747,Airport,,No Cars Available,13-07-2016 20:25,
3745,Airport,180,Cancelled,13-07-2016 20:27,
3744,Airport,21,Trip Completed,13-07-2016 20:28,13-07-2016 21:22
3751,Airport,,No Cars Available,13-07-2016 20:29,
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016 21:42
3750,Airport,,No Cars Available,13-07-2016 20:30,
3752,Airport,,No Cars Available,13-07-2016 20:31,
3754,Airport,,No Cars Available,13-07-2016 20:32,
3749,Airport,,No Cars Available,13-07-2016 20:32,
3766,Airport,41,Trip Completed,13-07-2016 20:33,13-07-2016 21:24
3757,Airport,,No Cars Available,13-07-2016 20:33,
3755,Airport,264,Trip Completed,13-07-2016 20:33,13-07-2016 21:34
3759,City,285,Cancelled,13-07-2016 20:34,
3765,Airport,,No Cars Available,13-07-2016 20:35,
3767,Airport,132,Trip Completed,13-07-2016 20:35,13-07-2016 21:09
3756,Airport,,No Cars Available,13-07-2016 20:35,
3761,Airport,24,Trip Completed,13-07-2016 20:35,13-07-2016 21:39
3764,Airport,,No Cars Available,13-07-2016 20:35,
3763,City,220,Trip Completed,13-07-2016 20:35,13-07-2016 21:39
3758,City,97,Trip Completed,13-07-2016 20:37,13-07-2016 21:16
3762,City,25,Trip Completed,13-07-2016 20:38,13-07-2016 21:21
3768,City,270,Trip Completed,13-07-2016 20:39,13-07-2016 21:24
3770,Airport,,No Cars Available,13-07-2016 20:39,
3778,Airport,,No Cars Available,13-07-2016 20:40,
3772,Airport,,No Cars Available,13-07-2016 20:40,
3760,Airport,,No Cars Available,13-07-2016 20:40,
3774,Airport,9,Trip Completed,13-07-2016 20:41,13-07-2016 21:27
3771,Airport,31,Cancelled,13-07-2016 20:42,
3779,Airport,,No Cars Available,13-07-2016 20:42,
3773,Airport,,No Cars Available,13-07-2016 20:43,
3769,Airport,,No Cars Available,13-07-2016 20:44,
3781,Airport,,No Cars Available,13-07-2016 20:44,
3785,City,,No Cars Available,13-07-2016 20:45,
3780,City,150,Trip Completed,13-07-2016 20:45,13-07-2016 21:27
3782,City,122,Cancelled,13-07-2016 20:45,
3776,Airport,,No Cars Available,13-07-2016 20:45,
3775,Airport,,No Cars Available,13-07-2016 20:46,
3777,Airport,273,Trip Completed,13-07-2016 20:47,13-07-2016 21:28
3786,Airport,55,Trip Completed,13-07-2016 20:47,13-07-2016 21:35
3783,Airport,,No Cars Available,13-07-2016 20:48,
3784,Airport,,No Cars Available,13-07-2016 20:49,
3789,City,203,Trip Completed,13-07-2016 20:49,13-07-2016 21:41
3787,Airport,,No Cars Available,13-07-2016 20:49,
3788,Airport,186,Cancelled,13-07-2016 20:50,
3795,City,247,Trip Completed,13-07-2016 20:50,13-07-2016 21:27
3791,Airport,,No Cars Available,13-07-2016 20:51,
3796,Airport,,No Cars Available,13-07-2016 20:51,
3790,Airport,,No Cars Available,13-07-2016 20:52,
3792,Airport,,No Cars Available,13-07-2016 20:53,
3794,City,137,Cancelled,13-07-2016 20:54,
3793,Airport,,No Cars Available,13-07-2016 20:54,
3798,City,48,Trip Completed,13-07-2016 20:55,13-07-2016 21:41
3797,Airport,,No Cars Available,13-07-2016 20:56,
3800,Airport,,No Cars Available,13-07-2016 20:56,
3806,Airport,2,Cancelled,13-07-2016 20:57,
3807,Airport,4,Cancelled,13-07-2016 20:58,
3803,Airport,,No Cars Available,13-07-2016 20:58,
3809,City,85,Trip Completed,13-07-2016 20:58,13-07-2016 21:43
3799,City,,No Cars Available,13-07-2016 20:58,
3808,Airport,71,Cancelled,13-07-2016 20:58,
3801,Airport,118,Trip Completed,13-07-2016 20:59,13-07-2016 21:37
3802,Airport,,No Cars Available,13-07-2016 21:00,
3804,Airport,285,Trip Completed,13-07-2016 21:00,13-07-2016 21:37
3811,Airport,,No Cars Available,13-07-2016 21:02,
3805,Airport,,No Cars Available,13-07-2016 21:03,
3810,City,16,Cancelled,13-07-2016 21:06,
3813,Airport,19,Trip Completed,13-07-2016 21:06,13-07-2016 21:46
3818,Airport,114,Cancelled,13-07-2016 21:06,
3820,Airport,280,Cancelled,13-07-2016 21:07,
3815,Airport,,No Cars Available,13-07-2016 21:07,
3819,Airport,160,Trip Completed,13-07-2016 21:08,13-07-2016 21:48
3812,City,,No Cars Available,13-07-2016 21:09,
3816,Airport,,No Cars Available,13-07-2016 21:09,
3827,City,276,Trip Completed,13-07-2016 21:10,13-07-2016 22:09
3822,Airport,14,Cancelled,13-07-2016 21:10,
3821,Airport,,No Cars Available,13-07-2016 21:10,
3814,Airport,,No Cars Available,13-07-2016 21:11,
3817,Airport,299,Trip Completed,13-07-2016 21:12,13-07-2016 22:05
3829,Airport,,No Cars Available,13-07-2016 21:13,
3825,Airport,,No Cars Available,13-07-2016 21:14,
3830,Airport,283,Trip Completed,13-07-2016 21:14,13-07-2016 22:02
3826,Airport,80,Trip Completed,13-07-2016 21:16,13-07-2016 21:51
3831,Airport,173,Trip Completed,13-07-2016 21:16,13-07-2016 22:16
3833,Airport,,No Cars Available,13-07-2016 21:18,
3823,Airport,,No Cars Available,13-07-2016 21:20,
3828,City,,No Cars Available,13-07-2016 21:20,
3836,Airport,,No Cars Available,13-07-2016 21:21,
3834,City,214,Trip Completed,13-07-2016 21:21,13-07-2016 22:29
3824,Airport,,No Cars Available,13-07-2016 21:22,
3843,City,242,Trip Completed,13-07-2016 21:22,13-07-2016 22:15
3832,Airport,,No Cars Available,13-07-2016 21:23,
3846,Airport,,No Cars Available,13-07-2016 21:25,
3850,Airport,192,Trip Completed,13-07-2016 21:27,13-07-2016 22:05
3837,Airport,,No Cars Available,13-07-2016 21:27,
3835,Airport,,No Cars Available,13-07-2016 21:27,
3838,Airport,,No Cars Available,13-07-2016 21:28,
3844,Airport,,No Cars Available,13-07-2016 21:28,
3839,Airport,287,Cancelled,13-07-2016 21:28,
3845,Airport,,No Cars Available,13-07-2016 21:30,
3841,Airport,164,Cancelled,13-07-2016 21:33,
3842,Airport,,No Cars Available,13-07-2016 21:33,
3840,Airport,140,Cancelled,13-07-2016 21:33,
3857,City,170,Trip Completed,13-07-2016 21:34,13-07-2016 22:46
3856,Airport,36,Trip Completed,13-07-2016 21:34,13-07-2016 22:26
3853,Airport,,No Cars Available,13-07-2016 21:34,
3848,Airport,,No Cars Available,13-07-2016 21:34,
3860,Airport,,No Cars Available,13-07-2016 21:36,
3855,Airport,,No Cars Available,13-07-2016 21:36,
3849,City,121,Cancelled,13-07-2016 21:36,
3847,Airport,237,Trip Completed,13-07-2016 21:36,13-07-2016 22:33
3862,City,,No Cars Available,13-07-2016 21:37,
3854,Airport,,No Cars Available,13-07-2016 21:37,
3851,Airport,,No Cars Available,13-07-2016 21:38,
3859,Airport,114,Trip Completed,13-07-2016 21:38,13-07-2016 22:28
3852,Airport,296,Trip Completed,13-07-2016 21:38,13-07-2016 22:24
3858,Airport,,No Cars Available,13-07-2016 21:38,
3866,Airport,63,Cancelled,13-07-2016 21:40,
3869,Airport,,No Cars Available,13-07-2016 21:43,
3863,City,166,Trip Completed,13-07-2016 21:44,13-07-2016 22:50
3864,Airport,,No Cars Available,13-07-2016 21:45,
3867,City,284,Trip Completed,13-07-2016 21:45,13-07-2016 22:24
3861,Airport,,No Cars Available,13-07-2016 21:47,
3873,Airport,,No Cars Available,13-07-2016 21:47,
3868,Airport,,No Cars Available,13-07-2016 21:48,
3870,Airport,,No Cars Available,13-07-2016 21:48,
3871,Airport,,No Cars Available,13-07-2016 21:49,
3872,City,251,Trip Completed,13-07-2016 21:51,13-07-2016 22:54
3884,Airport,,No Cars Available,13-07-2016 21:51,
3878,Airport,,No Cars Available,13-07-2016 21:51,
3865,City,15,Trip Completed,13-07-2016 21:52,13-07-2016 22:21
3894,Airport,,No Cars Available,13-07-2016 21:52,
3882,City,6,Trip Completed,13-07-2016 21:53,13-07-2016 22:45
3885,Airport,,No Cars Available,13-07-2016 21:53,
3877,Airport,,No Cars Available,13-07-2016 21:53,
3889,Airport,148,Trip Completed,13-07-2016 21:53,13-07-2016 22:32
3886,Airport,,No Cars Available,13-07-2016 21:53,
3880,Airport,178,Trip Completed,13-07-2016 21:54,13-07-2016 22:35
3874,Airport,,No Cars Available,13-07-2016 21:54,
3881,Airport,3,Trip Completed,13-07-2016 21:54,13-07-2016 22:51
3896,City,116,Trip Completed,13-07-2016 21:55,13-07-2016 22:54
3883,Airport,210,Cancelled,13-07-2016 21:56,
3893,Airport,,No Cars Available,13-07-2016 21:56,
3891,Airport,,No Cars Available,13-07-2016 21:57,
3879,Airport,1,Trip Completed,13-07-2016 21:57,13-07-2016 22:28
3888,Airport,,No Cars Available,13-07-2016 21:57,
3876,Airport,,No Cars Available,13-07-2016 21:58,
3875,Airport,,No Cars Available,13-07-2016 21:59,
3898,Airport,,No Cars Available,13-07-2016 21:59,
3897,Airport,109,Trip Completed,13-07-2016 22:00,13-07-2016 22:37
3895,Airport,,No Cars Available,13-07-2016 22:01,
3890,Airport,172,Cancelled,13-07-2016 22:01,
3900,Airport,,No Cars Available,13-07-2016 22:03,
3904,Airport,,No Cars Available,13-07-2016 22:03,
3892,Airport,,No Cars Available,13-07-2016 22:05,
3899,Airport,,No Cars Available,13-07-2016 22:05,
3910,Airport,,No Cars Available,13-07-2016 22:05,
3905,City,258,Trip Completed,13-07-2016 22:06,13-07-2016 22:48
3908,Airport,50,Trip Completed,13-07-2016 22:07,13-07-2016 23:15
3916,City,101,Trip Completed,13-07-2016 22:08,13-07-2016 23:22
3915,City,279,Trip Completed,13-07-2016 22:08,13-07-2016 23:26
3901,Airport,,No Cars Available,13-07-2016 22:09,
3902,Airport,,No Cars Available,13-07-2016 22:09,
3914,City,273,Trip Completed,13-07-2016 22:09,13-07-2016 22:40
3903,Airport,,No Cars Available,13-07-2016 22:11,
3906,Airport,,No Cars Available,13-07-2016 22:12,
3907,Airport,,No Cars Available,13-07-2016 22:12,
3918,City,,No Cars Available,13-07-2016 22:12,
3912,Airport,,No Cars Available,13-07-2016 22:12,
3909,City,295,Cancelled,13-07-2016 22:13,
3913,Airport,96,Trip Completed,13-07-2016 22:14,13-07-2016 22:56
3928,City,,No Cars Available,13-07-2016 22:14,
3911,Airport,,No Cars Available,13-07-2016 22:14,
3917,City,183,Trip Completed,13-07-2016 22:15,13-07-2016 23:23
3920,City,57,Cancelled,13-07-2016 22:16,
3923,City,,No Cars Available,13-07-2016 22:18,
3922,City,,No Cars Available,13-07-2016 22:18,
3934,Airport,74,Trip Completed,13-07-2016 22:20,13-07-2016 23:25
3931,Airport,,No Cars Available,13-07-2016 22:21,
3924,Airport,66,Trip Completed,13-07-2016 22:21,13-07-2016 23:04
3927,City,175,Trip Completed,13-07-2016 22:22,13-07-2016 23:21
3930,City,,No Cars Available,13-07-2016 22:22,
3921,City,,No Cars Available,13-07-2016 22:23,
3932,Airport,227,Trip Completed,13-07-2016 22:23,13-07-2016 23:34
3926,Airport,,No Cars Available,13-07-2016 22:23,
3919,Airport,,No Cars Available,13-07-2016 22:23,
3940,City,137,Trip Completed,13-07-2016 22:23,13-07-2016 23:09
3935,Airport,300,Trip Completed,13-07-2016 22:26,13-07-2016 23:43
3939,Airport,16,Trip Completed,13-07-2016 22:26,13-07-2016 22:55
3925,Airport,176,Trip Completed,13-07-2016 22:26,13-07-2016 23:25
3933,Airport,,No Cars Available,13-07-2016 22:27,
3937,City,,No Cars Available,13-07-2016 22:28,
3929,Airport,,No Cars Available,13-07-2016 22:28,
3941,City,,No Cars Available,13-07-2016 22:30,
3936,City,,No Cars Available,13-07-2016 22:30,
3944,City,79,Trip Completed,13-07-2016 22:33,13-07-2016 23:09
3945,City,155,Trip Completed,13-07-2016 22:33,13-07-2016 23:16
3943,Airport,18,Trip Completed,13-07-2016 22:35,13-07-2016 23:33
3942,Airport,180,Trip Completed,13-07-2016 22:36,13-07-2016 23:42
3946,Airport,,No Cars Available,13-07-2016 22:36,
3938,City,,No Cars Available,13-07-2016 22:37,
3948,Airport,126,Trip Completed,13-07-2016 22:37,13-07-2016 23:13
3947,Airport,85,Trip Completed,13-07-2016 22:39,13-07-2016 23:15
3949,City,,No Cars Available,13-07-2016 22:40,
3950,City,268,Trip Completed,13-07-2016 22:41,13-07-2016 23:34
3957,City,117,Trip Completed,13-07-2016 22:42,13-07-2016 23:43
3954,Airport,43,Trip Completed,13-07-2016 22:43,14-07-2016 00:03
3952,City,158,Trip Completed,13-07-2016 22:45,13-07-2016 23:41
3958,Airport,,No Cars Available,13-07-2016 22:46,
3951,Airport,,No Cars Available,13-07-2016 22:46,
3962,City,,No Cars Available,13-07-2016 22:47,
3956,Airport,98,Trip Completed,13-07-2016 22:47,13-07-2016 23:41
3953,Airport,231,Trip Completed,13-07-2016 22:49,13-07-2016 23:52
3966,Airport,26,Trip Completed,13-07-2016 22:50,13-07-2016 23:27
3965,Airport,185,Trip Completed,13-07-2016 22:50,13-07-2016 23:20
3961,City,,No Cars Available,13-07-2016 22:50,
3959,City,60,Trip Completed,13-07-2016 22:51,13-07-2016 23:25
3960,Airport,277,Trip Completed,13-07-2016 22:52,13-07-2016 23:33
3964,City,51,Trip Completed,13-07-2016 22:53,13-07-2016 23:34
3963,Airport,,No Cars Available,13-07-2016 22:55,
3955,Airport,64,Trip Completed,13-07-2016 22:56,13-07-2016 23:50
3970,Airport,225,Trip Completed,13-07-2016 22:57,14-07-2016 00:13
3967,City,,No Cars Available,13-07-2016 22:57,
3969,Airport,163,Trip Completed,13-07-2016 22:58,13-07-2016 23:58
3973,City,113,Trip Completed,13-07-2016 22:58,13-07-2016 23:51
3968,Airport,,No Cars Available,13-07-2016 22:59,
3971,City,,No Cars Available,13-07-2016 22:59,
3972,City,,No Cars Available,13-07-2016 23:00,
3974,City,224,Cancelled,13-07-2016 23:04,
3975,City,,No Cars Available,13-07-2016 23:04,
3976,City,,No Cars Available,13-07-2016 23:07,
3977,Airport,78,Trip Completed,13-07-2016 23:13,13-07-2016 23:50
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016 23:38
3985,Airport,159,Trip Completed,13-07-2016 23:15,14-07-2016 00:33
3980,City,,No Cars Available,13-07-2016 23:16,
3979,City,287,Trip Completed,13-07-2016 23:16,13-07-2016 23:46
3982,Airport,48,Trip Completed,13-07-2016 23:16,14-07-2016 00:34
3984,Airport,,No Cars Available,13-07-2016 23:17,
3986,Airport,,No Cars Available,13-07-2016 23:17,
3978,City,112,Trip Completed,13-07-2016 23:18,13-07-2016 23:46
3987,City,125,Trip Completed,13-07-2016 23:18,13-07-2016 23:57
3983,City,284,Cancelled,13-07-2016 23:19,
3990,Airport,140,Trip Completed,13-07-2016 23:20,13-07-2016 23:50
3989,City,89,Trip Completed,13-07-2016 23:21,14-07-2016 00:31
3994,Airport,218,Trip Completed,13-07-2016 23:21,14-07-2016 00:07
3988,City,,No Cars Available,13-07-2016 23:23,
3991,City,156,Trip Completed,13-07-2016 23:24,14-07-2016 00:06
3992,City,42,Trip Completed,13-07-2016 23:24,14-07-2016 00:04
3993,City,105,Trip Completed,13-07-2016 23:31,14-07-2016 00:14
3995,City,,No Cars Available,13-07-2016 23:36,
3997,Airport,162,Trip Completed,13-07-2016 23:36,14-07-2016 00:22
3996,Airport,90,Trip Completed,13-07-2016 23:36,14-07-2016 00:35
3998,Airport,,No Cars Available,13-07-2016 23:39,
4002,City,49,Trip Completed,13-07-2016 23:39,14-07-2016 00:50
4001,City,,No Cars Available,13-07-2016 23:39,
4004,City,62,Trip Completed,13-07-2016 23:40,14-07-2016 00:21
4003,Airport,188,Trip Completed,13-07-2016 23:40,14-07-2016 00:38
3999,Airport,212,Trip Completed,13-07-2016 23:40,14-07-2016 00:44
4008,City,221,Cancelled,13-07-2016 23:43,
4005,Airport,241,Trip Completed,13-07-2016 23:44,14-07-2016 00:48
4006,City,,No Cars Available,13-07-2016 23:45,
4011,City,115,Cancelled,13-07-2016 23:45,
4007,City,185,Trip Completed,13-07-2016 23:46,14-07-2016 00:23
4000,City,,No Cars Available,13-07-2016 23:47,
4009,Airport,250,Trip Completed,13-07-2016 23:50,14-07-2016 00:23
4017,City,,No Cars Available,13-07-2016 23:50,
4010,Airport,,No Cars Available,13-07-2016 23:50,
4015,City,,No Cars Available,13-07-2016 23:52,
4013,City,,No Cars Available,13-07-2016 23:53,
4012,Airport,134,Trip Completed,13-07-2016 23:54,14-07-2016 00:37
4021,City,132,Cancelled,13-07-2016 23:56,
4014,City,,No Cars Available,13-07-2016 23:56,
4018,Airport,298,Trip Completed,13-07-2016 23:57,14-07-2016 01:02
4023,City,9,Trip Completed,13-07-2016 23:58,14-07-2016 00:58
4016,City,,No Cars Available,13-07-2016 23:59,
5384,Airport,80,Trip Completed,14-07-2016 00:03,14-07-2016 01:03
5383,City,142,Trip Completed,14-07-2016 00:03,14-07-2016 00:34
5385,Airport,213,Trip Completed,14-07-2016 00:07,14-07-2016 00:44
5382,City,59,Trip Completed,14-07-2016 00:08,14-07-2016 00:42
4028,City,,No Cars Available,14-07-2016 00:09,
4030,City,100,Trip Completed,14-07-2016 00:13,14-07-2016 00:47
4029,City,,No Cars Available,14-07-2016 00:14,
4032,City,,No Cars Available,14-07-2016 00:15,
4031,City,186,Trip Completed,14-07-2016 00:22,14-07-2016 00:55
4033,Airport,,No Cars Available,14-07-2016 00:25,
4034,City,,No Cars Available,14-07-2016 00:29,
4035,Airport,,No Cars Available,14-07-2016 00:31,
4036,Airport,,No Cars Available,14-07-2016 00:31,
4037,Airport,196,Trip Completed,14-07-2016 00:32,14-07-2016 01:17
4038,Airport,,No Cars Available,14-07-2016 00:34,
4040,Airport,182,Trip Completed,14-07-2016 00:38,14-07-2016 01:50
4039,City,238,Trip Completed,14-07-2016 00:38,14-07-2016 01:48
4041,Airport,297,Trip Completed,14-07-2016 00:38,14-07-2016 01:12
4042,Airport,,No Cars Available,14-07-2016 00:39,
4043,City,254,Trip Completed,14-07-2016 00:42,14-07-2016 01:51
4044,Airport,,No Cars Available,14-07-2016 00:51,
4045,Airport,111,Trip Completed,14-07-2016 00:56,14-07-2016 01:22
4046,City,,No Cars Available,14-07-2016 00:57,
4047,City,,No Cars Available,14-07-2016 01:00,
4049,City,55,Trip Completed,14-07-2016 01:03,14-07-2016 02:26
4048,Airport,,No Cars Available,14-07-2016 01:03,
4051,City,288,Trip Completed,14-07-2016 01:09,14-07-2016 02:09
4050,City,,No Cars Available,14-07-2016 01:10,
4053,Airport,,No Cars Available,14-07-2016 01:15,
4052,City,,No Cars Available,14-07-2016 01:16,
4055,City,,No Cars Available,14-07-2016 01:22,
4054,City,,No Cars Available,14-07-2016 01:23,
4056,City,,No Cars Available,14-07-2016 01:25,
4058,Airport,,No Cars Available,14-07-2016 01:27,
4057,City,,No Cars Available,14-07-2016 01:29,
4061,City,,No Cars Available,14-07-2016 01:33,
4059,City,,No Cars Available,14-07-2016 01:35,
4063,City,,No Cars Available,14-07-2016 01:36,
4060,City,236,Trip Completed,14-07-2016 01:37,14-07-2016 02:35
4062,Airport,,No Cars Available,14-07-2016 01:42,
4064,City,,No Cars Available,14-07-2016 01:48,
4065,City,222,Trip Completed,14-07-2016 01:54,14-07-2016 02:43
4066,Airport,117,Trip Completed,14-07-2016 01:56,14-07-2016 03:07
4068,Airport,,No Cars Available,14-07-2016 01:59,
4067,City,,No Cars Available,14-07-2016 02:00,
4069,City,,No Cars Available,14-07-2016 02:02,
4071,City,,No Cars Available,14-07-2016 02:03,
4070,City,,No Cars Available,14-07-2016 02:03,
4072,City,,No Cars Available,14-07-2016 02:04,
4078,City,106,Trip Completed,14-07-2016 02:10,14-07-2016 03:05
4073,City,157,Trip Completed,14-07-2016 02:10,14-07-2016 02:54
4077,Airport,12,Trip Completed,14-07-2016 02:14,14-07-2016 03:13
4076,Airport,,No Cars Available,14-07-2016 02:16,
4075,City,4,Trip Completed,14-07-2016 02:17,14-07-2016 03:21
4074,City,,No Cars Available,14-07-2016 02:18,
4080,Airport,,No Cars Available,14-07-2016 02:29,
4079,Airport,55,Trip Completed,14-07-2016 02:31,14-07-2016 03:33
4083,City,,No Cars Available,14-07-2016 02:35,
4081,Airport,6,Trip Completed,14-07-2016 02:37,14-07-2016 03:30
4082,Airport,48,Trip Completed,14-07-2016 02:37,14-07-2016 03:23
4085,Airport,207,Trip Completed,14-07-2016 02:42,14-07-2016 03:28
4084,Airport,139,Trip Completed,14-07-2016 02:44,14-07-2016 03:44
4086,City,,No Cars Available,14-07-2016 02:46,
4089,City,,No Cars Available,14-07-2016 02:52,
4087,City,176,Trip Completed,14-07-2016 02:52,14-07-2016 03:57
4088,City,,No Cars Available,14-07-2016 02:53,
4090,Airport,,No Cars Available,14-07-2016 02:55,
4092,City,227,Cancelled,14-07-2016 02:55,
4091,Airport,220,Trip Completed,14-07-2016 03:00,14-07-2016 03:36
4093,City,119,Trip Completed,14-07-2016 03:06,14-07-2016 04:03
4094,City,182,Trip Completed,14-07-2016 03:09,14-07-2016 03:44
4095,Airport,,No Cars Available,14-07-2016 03:10,
4098,City,145,Trip Completed,14-07-2016 03:11,14-07-2016 03:59
4096,City,,No Cars Available,14-07-2016 03:13,
4097,City,84,Trip Completed,14-07-2016 03:15,14-07-2016 04:05
4099,City,,No Cars Available,14-07-2016 03:22,
4100,Airport,,No Cars Available,14-07-2016 03:30,
4101,City,,No Cars Available,14-07-2016 03:31,
4104,Airport,,No Cars Available,14-07-2016 03:38,
4102,Airport,,No Cars Available,14-07-2016 03:38,
4105,City,7,Trip Completed,14-07-2016 03:39,14-07-2016 04:39
4103,Airport,,No Cars Available,14-07-2016 03:39,
4106,City,,No Cars Available,14-07-2016 03:45,
4107,City,,No Cars Available,14-07-2016 03:51,
4108,City,68,Trip Completed,14-07-2016 03:56,14-07-2016 04:38
4110,Airport,,No Cars Available,14-07-2016 03:58,
4113,City,,No Cars Available,14-07-2016 04:00,
4109,City,,No Cars Available,14-07-2016 04:02,
4112,Airport,,No Cars Available,14-07-2016 04:03,
4114,City,273,Trip Completed,14-07-2016 04:04,14-07-2016 04:42
4111,City,,No Cars Available,14-07-2016 04:06,
4115,City,,No Cars Available,14-07-2016 04:11,
4116,Airport,,No Cars Available,14-07-2016 04:13,
4117,City,9,Trip Completed,14-07-2016 04:21,14-07-2016 05:07
4119,City,59,Trip Completed,14-07-2016 04:22,14-07-2016 05:42
4120,City,,No Cars Available,14-07-2016 04:27,
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016 05:26
4121,Airport,298,Trip Completed,14-07-2016 04:29,14-07-2016 05:07
4122,Airport,233,Trip Completed,14-07-2016 04:30,14-07-2016 05:24
4125,City,16,Trip Completed,14-07-2016 04:37,14-07-2016 05:46
4123,City,,No Cars Available,14-07-2016 04:38,
4126,City,188,Trip Completed,14-07-2016 04:40,14-07-2016 05:53
4131,City,,No Cars Available,14-07-2016 04:41,
4124,City,,No Cars Available,14-07-2016 04:41,
4130,City,277,Cancelled,14-07-2016 04:41,
4129,City,229,Cancelled,14-07-2016 04:42,
4128,City,177,Cancelled,14-07-2016 04:42,
4134,City,182,Cancelled,14-07-2016 04:45,
4133,City,37,Cancelled,14-07-2016 04:45,
4136,City,173,Trip Completed,14-07-2016 04:46,14-07-2016 05:21
4127,City,,No Cars Available,14-07-2016 04:46,
4141,City,232,Cancelled,14-07-2016 04:46,
4132,City,,No Cars Available,14-07-2016 04:46,
4140,City,24,Trip Completed,14-07-2016 04:48,14-07-2016 06:05
4137,City,254,Cancelled,14-07-2016 04:48,
4139,City,,No Cars Available,14-07-2016 04:48,
4135,Airport,,No Cars Available,14-07-2016 04:49,
4138,City,,No Cars Available,14-07-2016 04:49,
4142,City,,No Cars Available,14-07-2016 04:50,
4144,City,266,Cancelled,14-07-2016 04:50,
4150,City,107,Trip Completed,14-07-2016 04:51,14-07-2016 05:50
4143,Airport,141,Trip Completed,14-07-2016 04:51,14-07-2016 05:40
4146,City,34,Cancelled,14-07-2016 04:52,
4147,Airport,297,Trip Completed,14-07-2016 04:54,14-07-2016 06:00
4152,City,,No Cars Available,14-07-2016 04:55,
4145,City,194,Cancelled,14-07-2016 04:56,
4148,City,52,Cancelled,14-07-2016 04:57,
4151,City,148,Trip Completed,14-07-2016 04:58,14-07-2016 06:08
4153,City,166,Cancelled,14-07-2016 04:59,
4149,City,,No Cars Available,14-07-2016 04:59,
4158,City,299,Cancelled,14-07-2016 05:03,
4157,Airport,194,Trip Completed,14-07-2016 05:04,14-07-2016 05:32
4160,City,213,Cancelled,14-07-2016 05:05,
4168,City,164,Cancelled,14-07-2016 05:05,
4159,Airport,,No Cars Available,14-07-2016 05:05,
4161,City,237,Cancelled,14-07-2016 05:06,
4155,City,92,Cancelled,14-07-2016 05:06,
4164,City,299,Cancelled,14-07-2016 05:06,
